BLACKBURN,38137
DUFFY,37962
LANDRY,37961
DOUGHERTY,37903
BAUTISTA,37847
SHAH,37833
POTTS,37687
ARROYO,37678
VALENTINE,37669
MEZA,37662
GOULD,37660
VAUGHAN,37591
FRY,37542
RUSH,37470
AVERY,37440
HERRING,37353
DODSON,37298
CLEMENTS,37237
SAMPSON,37234
TAPIA,37201
BEAN,37145
LYNN,37125
CRANE,37123
FARLEY,37116
CISNEROS,37050
BENTON,37032
ASHLEY,37021
MCKAY,36948
FINLEY,36874
BEST,36862
BLEVINS,36841
FRIEDMAN,36833
MOSES,36814
SOSA,36813
BLANCHARD,36764
HUBER,36729
FRYE,36716
KRUEGER,36694
BERNARD,36546
ROSARIO,36539
RUBIO,36531
MULLEN,36442
BENJAMIN,36439
HALEY,36433
CHUNG,36422
MOYER,36421
CHOI,36390
HORNE,36288
YU,36285
WOODWARD,36242
ALI,36079
NIXON,36037
HAYDEN,36024
RIVERS,35980
ESTES,35839
MCCARTY,35718
RICHMOND,35715
STUART,35701
MAYNARD,35648
BRANDT,35616
OCONNELL,35610
HANNA,35599
SANFORD,35565
SHEPPARD,35554
CHURCH,35539
BURCH,35521
LEVY,35464
RASMUSSEN,35453
COFFEY,35442
PONCE,35400
FAULKNER,35389
DONALDSON,35387
SCHMITT,35326
NOVAK,35282
COSTA,35227
MONTES,35196
BOOKER,35101
CORDOVA,35074
WALLER,35001
ARELLANO,34999
MADDOX,34970
MATA,34888
BONILLA,34824
STANTON,34812
COMPTON,34788
KAUFMAN,34786
DUDLEY,34770
MCPHERSON,34763
BELTRAN,34736
DICKSON,34698
MCCANN,34692
VILLEGAS,34684
PROCTOR,34682
HESTER,34675
CANTRELL,34674
DAUGHERTY,34650
CHERRY,34615
BRAY,34575
DAVILA,34541
ROWLAND,34498
LEVINE,34472
MADDEN,34472
SPENCE,34435
GOOD,34430
IRWIN,34374
WERNER,34352
KRAUSE,34345
PETTY,34278
WHITNEY,34251
BAIRD,34233
HOOPER,34084
POLLARD,34079
ZAVALA,34068
JARVIS,34050
HOLDEN,34041
HAAS,34032
HENDRIX,34032
MCGRATH,34031
BIRD,33962
LUCERO,33922
TERRELL,33914
RIGGS,33868
JOYCE,33843
MERCER,33797
ROLLINS,33797
GALLOWAY,33773
DUKE,33745
ODOM,33717
ANDERSEN,33508
DOWNS,33494
HATFIELD,33464
BENITEZ,33441
ARCHER,33411
HUERTA,33348
TRAVIS,33339
MCNEIL,33239
HINTON,33209
ZHANG,33202
HAYS,33194
MAYO,33126
FRITZ,33068
BRANCH,33040
MOONEY,32953
EWING,32925
RITTER,32864
ESPARZA,32772
FREY,32735
BRAUN,32676
GAY,32672
RIDDLE,32654
HANEY,32644
KAISER,32567
HOLDER,32466
CHANEY,32433
MCKNIGHT,32386
GAMBLE,32377
VANG,32333
COOLEY,32287
CARNEY,32282
COWAN,32242
FORBES,32228
FERRELL,32174
DAVIES,32165
BARAJAS,32147
SHEA,32069
OSBORN,32044
BRIGHT,32042
CUEVAS,32015
BOLTON,31995
MURILLO,31964
LUTZ,31940
DUARTE,31896
KIDD,31886
KEY,31882
COOKE,31860
GOFF,31806
DEJESUS,31803
MARIN,31786
DOTSON,31784
BONNER,31761
COTTON,31759
MERRILL,31758
LINDSAY,31744
LANCASTER,31686
MCGOWAN,31669
FELIX,31631
SALGADO,31627
SLATER,31569
CARVER,31566
GUTHRIE,31530
HOLMAN,31514
FULTON,31513
SNIDER,31418
SEARS,31387
WITT,31360
NEWELL,31317
BYERS,31299
LEHMAN,31296
GORMAN,31285
COSTELLO,31266
DONAHUE,31251
DELANEY,31236
ALBERT,31159
WORKMAN,31151
ROSAS,31050
SPRINGER,31044
JUSTICE,30956
KINNEY,30956
ODELL,30951
LAKE,30924
DONNELLY,30919
LAW,30900
DAILEY,30894
GUEVARA,30844
SHOEMAKER,30756
BARLOW,30749
MARINO,30735
WINTER,30721
CRAFT,30653
KATZ,30615
PICKETT,30552
ESPINOSA,30538
DALY,30434
MALONEY,30434
GOLDSTEIN,30429
CROWLEY,30416
VOGEL,30388
KUHN,30342
PEARCE,30276
HARTLEY,30236
CLEVELAND,30233
PALACIOS,30231
MCFADDEN,30205
BRITT,30200
WOOTEN,30185
CORTES,30141
DILLARD,30118
CHILDERS,30079
ALFORD,30050
DODD,30029
EMERSON,30028
WILDER,30023
LANGE,29977
GOLDBERG,29968
QUINTERO,29952
BEACH,29940
ENRIQUEZ,29886
QUINTANA,29755
HELMS,29727
MACKEY,29718
FINCH,29703
CRAMER,29666
MINOR,29634
FLANAGAN,29563
FRANKS,29531
CORONA,29525
KENDALL,29524
MCCABE,29523
HENDRICKSON,29496
MOSER,29485
MCDERMOTT,29440
CAMP,29432
MCLEOD,29423
BERNAL,29418
KAPLAN,29410
MEDRANO,29386
LUGO,29328
TRACY,29316
BACON,29312
CROWE,29260
RICHTER,29233
WELSH,29217
HOLLEY,29215
RATLIFF,29142
MAYFIELD,29136
TALLEY,29082
HAINES,29065
DALE,28994
GIBBONS,28993
HICKEY,28970
BYRNE,28963
KIRKLAND,28937
FARRIS,28928
CORREA,28910
TILLMAN,28878
SWEET,28872
KESSLER,28869
ENGLAND,28861
HEWITT,28857
BLANCO,28843
CONNOLLY,28821
PATE,28804
ELDER,28783
BRUNO,28729
HOLCOMB,28668
HYDE,28604
MCALLISTER,28586
CASH,28572
CHRISTOPHER,28493
WHITFIELD,28475
MEEKS,28426
HATCHER,28424
FINK,28417
SUTHERLAND,28417
NOEL,28401
RITCHIE,28397
ROSA,28375
LEAL,28248
JOYNER,28216
STARR,28210
MORIN,28184
DELAROSA,28134
CONNOR,28107
HILTON,28098
ALSTON,28089
GILLIAM,28075
WYNN,28048
WILLS,28036
JARAMILLO,28024
ONEIL,28020
NIEVES,28011
BRITTON,28001
RANKIN,27989
BELCHER,27947
GUY,27934
CHAMBERLAIN,27928
TYSON,27911
PUCKETT,27891
DOWNING,27879
SHARPE,27862
BOGGS,27822
TRUONG,27808
PIERSON,27730
GODFREY,27700
MOBLEY,27648
JOHN,27643
KERN,27634
DYE,27627
HOLLIS,27597
BRAVO,27576
MAGANA,27571
RUTHERFORD,27539
NG,27537
TUTTLE,27460
LIM,27433
ROMANO,27401
ARTHUR,27383
TREJO,27383
KNOWLES,27380
LYON,27337
SHIRLEY,27300
QUINONES,27290
CHILDS,27266
DOLAN,27252
HEAD,27218
REYNA,27215
SAENZ,27211
HASTINGS,27201
KENNEY,27189
CANO,27179
FOREMAN,27130
DENTON,27112
VILLALOBOS,27107
PRYOR,27065
SARGENT,27024
DOHERTY,26978
HOPPER,26956
PHAN,26903
WOMACK,26890
LOCKHART,26844
VENTURA,26769
DWYER,26759
MULLER,26744
GALINDO,26730
GRACE,26727
SORENSEN,26705
COURTNEY,26668
PARRA,26654
RODRIGUES,26652
NICHOLAS,26628
AHMED,26607
MCGINNIS,26578
LANGLEY,26560
MADISON,26548
LOCKE,26516
JAMISON,26476
NAVA,26463
GUSTAFSON,26433
SYKES,26425
DEMPSEY,26403
HAMM,26392
RODRIQUEZ,26377
MCGILL,26354
XIONG,26336
ESQUIVEL,26301
SIMMS,26296
KENDRICK,26266
BOYCE,26229
VIGIL,26224
DOWNEY,26206
MCKENNA,26189
SIERRA,26181
WEBBER,26178
KIRKPATRICK,26155
DICKINSON,26144
COUCH,26135
BURKS,26115
SHEEHAN,26107
SLAUGHTER,26088
PIKE,26086
WHITLEY,26078
MAGEE,26031
CHENG,26023
SINCLAIR,26014
CASSIDY,26011
RUTLEDGE,26010
BURRIS,25998
BOWLING,25938
CRABTREE,25929
MCNAMARA,25896
AVALOS,25875
VU,25828
HERRON,25776
BROUSSARD,25735
ABRAHAM,25729
GARLAND,25725
CORBETT,25722
CORBIN,25696
STINSON,25694
CHIN,25673
BURT,25649
HUTCHINS,25633
WOODRUFF,25626
LAU,25624
BRANDON,25600
SINGER,25599
HATCH,25564
ROSSI,25512
SHAFER,25498
OTT,25492
GOSS,25464
GREGG,25457
DEWITT,25448
TANG,25446
POLK,25438
WORLEY,25407
COVINGTON,25403
SALDANA,25386
HELLER,25371
EMERY,25338
SWARTZ,25307
CHO,25305
MCCRAY,25300
ELMORE,25280
ROSENBERG,25271
SIMONS,25266
CLEMONS,25265
BEATTY,25245
HARDEN,25241
HERBERT,25224
BLAND,25219
RUCKER,25160
MANLEY,25159
ZIEGLER,25138
GRADY,25121
LOTT,25118
ROUSE,25022
GLEASON,25007
MCCLELLAN,24986
ABRAMS,24961
VO,24956
ALBRIGHT,24942
MEIER,24886
DUNBAR,24871
ACKERMAN,24862
PADGETT,24854
MAYES,24853
TIPTON,24767
COFFMAN,24733
PERALTA,24713
SHAPIRO,24712
ROE,24699
WESTON,24679
PLUMMER,24665
HELTON,24624
STERN,24618
FRASER,24616
STOVER,24613
FISH,24612
SCHUMACHER,24573
BACA,24572
CURRAN,24559
VINSON,24557
VERA,24553
CLIFTON,24523
ERVIN,24511
ELDRIDGE,24510
LOWRY,24506
CHILDRESS,24485
BECERRA,24468
GORE,24449
SEYMOUR,24427
CHU,24381
FIELD,24374
AKERS,24353
CARRASCO,24343
BINGHAM,24327
STERLING,24314
GREENWOOD,24301
LESLIE,24266
GROVES,24260
MANUEL,24227
SWAIN,24220
EDMONDS,24210
MUNIZ,24203
THOMSON,24174
CROUCH,24146
WALDEN,24122
SMART,24114
TOMLINSON,24110
ALFARO,24108
QUICK,24095
GOLDMAN,24086
MCELROY,24064
YARBROUGH,24063
FUNK,24032
HONG,24017
PORTILLO,24008
LUND,24001
NGO,23980
ELKINS,23953
STROUD,23946
MEREDITH,23937
BATTLE,23934
MCCAULEY,23926
ZAPATA,23900
BLOOM,23879
GEE,23826
GIVENS,23823
CARDONA,23806
SCHAFER,23804
ROBISON,23785
GUNTER,23775
GRIGGS,23756
TOVAR,23743
TEAGUE,23731
SWIFT,23685
BOWDEN,23677
SCHULZ,23676
BLANTON,23665
BUCKNER,23645
WHALEN,23642
PRITCHARD,23606
PIERRE,23575
KANG,23565
BUTTS,23540
METCALF,23540
KURTZ,23488
SANDERSON,23469
TOMPKINS,23468
INMAN,23460
CROWDER,23409
DICKEY,23401
HUTCHISON,23391
CONKLIN,23371
HOSKINS,23358
HOLBROOK,23317
HORNER,23308
NEELY,23308
TATUM,23300
HOLLINGSWORTH,23294
DRAPER,23242
CLEMENT,23233
LORD,23221
REECE,23216
FELDMAN,23195
KAY,23189
HAGEN,23175
CREWS,23167
BOWLES,23157
POST,23155
JEWELL,23143
DALEY,23132
CORDERO,23127
MCKINLEY,23124
VELASCO,23114
MASTERS,23106
DRISCOLL,23063
BURRELL,23048
VALLE,23039
CROW,23031
DEVINE,23016
LARKIN,23004
CHAPPELL,23001
POLLOCK,22994
KIMBALL,22990
LY,22990
SCHMITZ,22984
LU,22977
RUBIN,22969
SELF,22954
BARRIOS,22941
PEREIRA,22921
PHIPPS,22919
MCMANUS,22903
NANCE,22900
STEINER,22874
POE,22865
CROCKETT,22850
JEFFRIES,22839
AMOS,22817
NIX,22814
NEWSOME,22803
DOOLEY,22798
PAYTON,22773
ROSEN,22763
SWENSON,22762
CONNELLY,22747
TOLBERT,22720
SEGURA,22689
ESPOSITO,22651
COKER,22636
BIGGS,22634
HINKLE,22581
THURMAN,22564
DREW,22555
IVEY,22552
BULLARD,22539
BAEZ,22512
NEFF,22509
MAHER,22503
STRATTON,22498
EGAN,22491
DUBOIS,22455
GALLARDO,22435
BLUE,22422
RAINEY,22397
YEAGER,22374
SAUCEDO,22357
FERREIRA,22320
SPRAGUE,22283
LACY,22250
HURTADO,22247
HEARD,22211
CONNELL,22183
STAHL,22163
ALDRIDGE,22160
AMAYA,22149
FORREST,22124
ERWIN,22120
GUNN,22120
SWAN,22082
BUTCHER,22077
ROSADO,22066
GODWIN,22062
HAND,22034
GABRIEL,22013
OTTO,22001
WHALEY,22000
LUDWIG,21994
CLIFFORD,21974
GROVE,21969
BEAVER,21963
SILVER,21956
DANG,21953
HAMMER,21947
DICK,21933
BOSWELL,21927
MEAD,21919
COLVIN,21908
OLEARY,21904
MILLIGAN,21887
GOINS,21872
AMES,21855
DODGE,21833
KAUR,21825
ESCOBEDO,21790
ARREDONDO,21785
GEIGER,21785
WINKLER,21783
DUNHAM,21772
TEMPLE,21771
BABCOCK,21769
BILLINGS,21764
GRIMM,21757
LILLY,21742
WESLEY,21734
MCGHEE,21727
PAINTER,21725
SIEGEL,21725
BOWER,21705
PURCELL,21696
BLOCK,21686
AGUILERA,21685
NORWOOD,21678
SHERIDAN,21668
CARTWRIGHT,21654
COATES,21652
DAVISON,21627
REGAN,21624
RAMEY,21618
KOENIG,21606
KRAFT,21579
BUNCH,21574
ENGEL,21567
TAN,21567
WINN,21566
STEWARD,21558
LINK,21553
VICKERS,21544
BRAGG,21540
PIPER,21526
HUGGINS,21499
MICHEL,21487
HEALY,21407
JACOB,21354
MCDONOUGH,21340
WOLFF,21321
COLBERT,21306
ZEPEDA,21305
HOANG,21269
DUGAN,21267
KILGORE,21264
MEADE,21264
GUILLEN,21257
DO,21230
HINOJOSA,21228
GOODE,21226
ARRINGTON,21216
GARY,21213
SNELL,21192
WILLARD,21183
RENTERIA,21159
CHACON,21153
GALLO,21149
HANKINS,21138
MONTANO,21110
BROWNE,21109
PEACOCK,21106
OHARA,21068
CORNELL,21060
SHERWOOD,20998
CASTELLANOS,20985
THORPE,20960
STILES,20957
SADLER,20939
LATHAM,20935
REDMOND,20919
GREENBERG,20908
COTE,20894
WADDELL,20885
DUKES,20870
DIAMOND,20860
BUI,20852
MADRID,20834
ALONSO,20802
SHEETS,20786
IRVIN,20776
HURT,20753
FERRIS,20743
SEWELL,20736
CARLTON,20727
ARAGON,20723
BLACKMON,20711
HADLEY,20710
HOYT,20707
MCGRAW,20704
PAGAN,20702
LAND,20687
TIDWELL,20681
LOVELL,20628
MINER,20627
DOSS,20623
DAHL,20616
DELATORRE,20614
STANFORD,20610
KAUFFMAN,20576
VELA,20569
GAGNON,20567
WINSTON,20537
GOMES,20532
THACKER,20531
CORONADO,20503
ASH,20500
JARRETT,20449
HAGER,20422
SAMUELS,20422
METZGER,20386
RAINES,20373
SPIVEY,20349
MAURER,20333
HAN,20318
VOSS,20291
HENLEY,20276
CABALLERO,20270
CARUSO,20257
COULTER,20252
NORTH,20238
FINN,20218
CAHILL,20181
LANIER,20181
SOUZA,20168
MCWILLIAMS,20135
DEAL,20128
SCHAFFER,20117
URBAN,20117
HOUSER,20078
CUMMINS,20072
ROMO,20066
CROCKER,20047
BASSETT,20032
KRUSE,20019
BOLDEN,20015
YBARRA,20013
METZ,20010
ROOT,20001
